transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes,amount_sek
cb038f3a-1c3e-4468-87b4-36705f7afd6f,2025-04-11 05:16:00,25172.95,SEK,GB96FZQY63976401549867,SE8902XYRM52103884724966,Sweden,Stockholm,Sweden,,outgoing,Subscription fee,0.0
ce6058de-42ea-409c-aeba-71db70d2b243,2025-03-08 13:15:00,25792.91,SEK,GB44CWDC71398183745433,SE8902OZOM23207181936410,,Norrköping,Sweden,Uppsala,outgoing,Utility bill,0.0
c11dd5c7-0826-4978-a374-c1e0a414d94f,2025-04-26 12:35:00,49891.15,NOK,GB33TPNJ16462220783755,SE8902VJEF22408425695352,Norway,Brekke,Sweden,,incoming,Insurance payout,49043.0
91e74285-7b5f-4f52-89d3-5d81d769ff7a,2025-02-10 05:00:00,39041.28,SEK,SE8902NBIZ83446887518068,GB16FTYC16906928134351,Sweden,Östersund,,New Danielstad,incoming,Loan repayment,0.0
2826c31b-06e6-443c-b434-8da677e483d1,2025-03-02 15:19:00,37045.6,SEK,GB80PGGV95446632597386,SE8902HMCZ09136061205337,Sweden,Borås,Sweden,,incoming,Rent transfer,0.0
cbaef1d7-d4ba-4668-9e83-7ffd2a9367bd,2025-03-09 01:48:00,2629.62,SEK,GB62EVCS51651317283936,SE8902HFSR53083572903940,Sweden,Gävle,,Borlänge,outgoing,Tax refund,0.0
e8d62e98-842b-4ad7-a772-53f97101db1f,2025-01-10 16:28:00,42602.35,SEK,SE8902GDKU45032945438327,GB13JRNL11217752712041,Sweden,,Sweden,Uppsala,incoming,Rent transfer,0.0
3c27eb60-ccc6-47cc-a6dd-da7ba5037868,2025-01-05 04:13:00,37806.2,SEK,SE8902QIQI47434237190569,GB53SLYT92023356717510,Sweden,Norrköping,,Nyköping,incoming,Online purchase,0.0
bdf27978-e2da-47d1-b7e3-ab2063d6f29a,2025-05-08 21:33:00,44125.06,SEK,SE8902LYRU49405628277247,GB76TLGH68448177445160,Sweden,Norrköping,,North David,outgoing,Tax refund,0.0
852047e4-808b-4e98-9e2e-4c9b68ad1516,2025-01-14 21:33:00,23184.25,USD,GB50EAKR30986999338692,SE8902KNBO14478747094323,Estonia,,Sweden,Kristianstad,incoming,Mobile recharge,238635.49
4d89a46a-7f6c-4cf7-89fc-6c417488d2ea,2025-05-10 08:07:00,4678.99,SEK,SE8902XZSQ43469647161652,GB25TCJV55688894308502,,Nyköping,Sweden,Landskrona,incoming,Salary payment,0.0
0a3d0037-9285-4a3c-97b5-5b96c7ec177b,2025-01-31 02:10:00,28411.9,SEK,GB34PSFK29392257130089,SE8902YQXU56366715188424,Sweden,Trelleborg,Sweden,,outgoing,Insurance payout,0.0
6fb8e236-1410-4bd7-a73f-e760845a8f18,2025-02-04 15:26:00,46381.38,SEK,SE8902AQCO44387324377348,GB75QGOM16693892038351,Sweden,,Sweden,Södertälje,outgoing,,0.0
077f5378-4de3-4ee4-a730-901b6ec5a35a,2025-04-09 05:31:00,37308.17,SEK,SE8902DZEM65843874009450,GB76BZMB10438531017391,Sweden,Skellefteå,Sweden,,outgoing,,0.0
1e3b0513-1245-42e3-be00-9a323e6b3d17,2025-04-14 02:49:00,40546.29,SEK,SE8902DZEM65843874009450,GB94UTHD48081143469946,,Linköping,Sweden,Luleå,incoming,Salary payment,0.0
bd792e49-2565-48a1-a675-c8c72cc505fe,2025-03-30 12:14:00,36927.3,SEK,GB39IZTG77180813441746,SE8902LVNK47443019784697,,Ängelholm,Sweden,Eskilstuna,outgoing,Freelance project payment,0.0
e8a27dd8-b9cf-4d2d-99cd-b90acac5fe59,2025-05-09 17:33:00,40478.65,SEK,SE8902KPIO16227949467449,GB62LQOJ06319393322637,Sweden,Alingsås,,Kalmar,incoming,Consulting fee,0.0
0440e468-328a-46fd-9322-a7ee3aaad2d0,2025-04-28 22:02:00,17387.26,USD,GB67UNOI74870343809415,SE8902ZJEO82962448424927,,Port Grace,Sweden,Lidingö,outgoing,Salary payment,178967.07
211a3ee3-4eae-44f2-87a0-34db128496f2,2025-01-09 03:13:00,20497.9,SEK,GB84JEOC72275241428752,SE8902YWYE88254254671994,Sweden,Sundsvall,,Jönköping,incoming,Mobile recharge,0.0
00cb6712-08f8-4627-9ac7-ddf534e3c5e4,2025-02-26 10:42:00,6060.5,SEK,SE8902XNUU38667095299418,GB88OICW99224347435059,Sweden,Västerås,Sweden,,outgoing,Insurance payout,0.0
55f157b0-3da0-47bd-be1a-98a34e0ae6eb,2025-04-15 22:30:00,21132.88,SEK,SE8902PNRT14858483416763,GB94NWQQ00641103039290,,Linköping,Sweden,Sundsvall,incoming,Gift to family member,0.0
43489a97-7baa-4dc7-9df5-239c56cf6cfe,2025-02-14 17:46:00,24568.18,SEK,SE8902PLOQ67311426466791,GB44DUVI19521954980792,Sweden,,Sweden,Sundsvall,outgoing,Salary payment,0.0
5241de61-8a3a-4846-8d8f-40d5e9fea734,2025-01-26 16:50:00,45539.7,USD,GB73WEMZ67206553991438,SE8902WEPX09489049975102,Botswana,North Laura,Sweden,,outgoing,Subscription fee,468740.13
bb55e6cb-b927-4924-9963-1fae6e3d2e73,2025-03-16 19:37:00,18874.2,SEK,GB34FSFK46526529639347,SE8902XPRV76493567899496,Sweden,Sandviken,Sweden,,incoming,Subscription fee,0.0
ed7cd4a2-744f-4938-b67d-d43f48acb80a,2025-05-14 22:39:00,26451.12,USD,GB50HLEM40740015992587,SE8902CKLN78195298715336,Somalia,Parkerchester,,Örnsköldsvik,incoming,Subscription fee,272261.38
a2059d20-fec7-493d-9700-eae96becc588,2025-02-22 15:46:00,43144.27,SEK,SE8902BTSC01483794930785,GB84TKPI00385095620739,Sweden,Halmstad,,Uppsala,incoming,Reimbursement for travel,0.0
1a780906-ed70-4ed1-b73e-c5a1a5a830be,2025-03-03 22:45:00,37771.8,SEK,SE8902VZIJ18435178550619,GB37XLAL59522144210882,,Karlskrona,Sweden,Karlskoga,incoming,Subscription fee,0.0
000ab9bd-e406-474e-8c82-0584e14e72ed,2025-04-10 21:59:00,18405.47,SEK,SE8902QYSY81014676327000,GB21NBID71151462602012,,Lidingö,Spain,Kristenburgh,incoming,Mobile recharge,0.0
dd12b767-0d52-464d-90f0-350d774b4319,2025-02-16 09:48:00,9858.98,SEK,SE8902JQHT00463203687003,GB45MXAH03779892193863,Sweden,,Bulgaria,Port Yvonnemouth,incoming,Insurance payout,0.0
97e0402b-6ef5-4683-b642-326284e9ac09,2025-01-20 06:58:00,412.21,SEK,SE8902XWOG93876385265449,GB38REGG17583632533415,,,Sweden,Växjö,incoming,Mobile recharge,0.0
6e5b096d-9373-435c-9d73-275761c4f64e,2025-05-05 03:35:00,23596.24,SEK,GB22WBFJ73843869267440,SE8902VZIJ18435178550619,Sweden,,Sweden,Lidingö,incoming,Loan repayment,0.0
6a524d99-dcd6-40b2-8151-ceece9db70d8,2025-02-27 13:49:00,32311.55,SEK,SE8902UJGR36411837401781,GB34GEWT35023794869579,Sweden,Skellefteå,,Trelleborg,outgoing,Payment for invoice #5182,0.0
5aad2cd0-75c3-47e8-8922-894083e4d77a,2025-04-19 02:26:00,12387.26,SEK,GB32VTAF86286913028534,SE8902XPHQ15953762308017,Sweden,Uddevalla,,Alingsås,outgoing,Online purchase,0.0
908ae434-1c59-4f8c-9c76-0767f30d1704,2025-01-29 15:40:00,36514.46,SEK,SE8902VAPD72818464374400,GB03MIBA74913743970605,Sweden,,Germany,Strausberg,outgoing,Consulting fee,0.0
f8e6ffef-6c80-4776-896e-bdf8f9c90d92,2025-03-28 01:06:00,46140.8,EUR,GB44LQQA83657052189624,SE8902IEHG40560196591529,Germany,Gießen,Sweden,,incoming,Subscription fee,535620.86
1da0283b-dbe1-46bf-bf7b-4f6106eb2d98,2025-02-06 10:14:00,21947.68,SEK,GB71OHFK34433213073953,SE8902XNUU38667095299418,Sweden,Skövde,,Växjö,incoming,Consulting fee,0.0
8830e1cd-76d2-4c62-bfd1-6b309fcd97ea,2025-02-23 14:58:00,41626.79,SEK,GB68DJSZ55153920429945,SE8902TTRQ67764510281897,Sweden,Sandviken,,Gävle,incoming,Subscription fee,0.0
f50d2d9a-fcbb-4ba2-a7e7-3ef09f1df9f2,2025-03-02 09:02:00,14658.96,SEK,SE8902IOJE14304978072957,GB63QHXJ86769602070962,Sweden,,Sweden,Trollhättan,outgoing,Payment for invoice #1487,0.0
1053510f-03a2-4ac3-b016-1873bd4c35cc,2025-01-05 08:07:00,13579.41,SEK,SE8902QYUK75923058440099,GB51MBED04892660112301,,Motala,Sweden,Falun,incoming,Loan repayment,0.0
43de034a-dc66-4548-9d42-7eb91f6c083d,2025-01-18 19:57:00,39122.92,SEK,SE8902YCMH62501138405727,GB12TVGZ08857612729016,,Malmö,Sweden,Motala,outgoing,Utility bill,0.0
47bdb7f4-d639-43d4-864e-12bec01759f7,2025-04-04 17:38:00,6997.05,GBP,GB89QORE85412133950608,SE8902ZTYB33411513006359,United Kingdom,,Sweden,Lidköping,incoming,Freelance project payment,96112.18
be80f3ae-df7e-4ebb-af78-7c5092094e4d,2025-03-17 12:40:00,31141.0,SEK,SE8902BUUB70684057188314,GB50NRIW91713542754495,Sweden,,Botswana,East Larryshire,outgoing,Utility bill,0.0
b0dc53e7-b72b-4d35-9e97-b4d77867645d,2025-04-13 03:26:00,8057.24,SEK,GB82FKIN94947523788265,SE8902ZGKY70073543360198,Sweden,Södertälje,,Umeå,outgoing,Reimbursement for travel,0.0
e38bde46-9f0f-44b7-a411-a7e116a3be93,2025-01-01 03:14:00,14125.64,SEK,GB96BQRU51150590669266,SE8902ZJEO82962448424927,Sweden,,Sweden,Växjö,outgoing,Online purchase,0.0
2a9780b3-0a34-4406-84a4-a7668fb92534,2025-01-27 22:57:00,33543.48,USD,GB84ZWIJ47290350123953,SE8902UIXL22740523863004,,North Lisatown,Sweden,Helsingborg,incoming,Subscription fee,345263.04
73bc8387-6f24-4ad2-aaca-fb74222d3883,2025-03-02 23:50:00,31936.13,USD,GB20UZIX67538973801361,SE8902YPLL97549313922893,,Riveraborough,Sweden,Halmstad,incoming,Consulting fee,328718.59
a2725b9b-f170-405d-962e-3b157b772990,2025-02-10 10:55:00,9032.34,SEK,SE8902YBWC04395871663306,GB22XNJF49468581040154,Sweden,Varberg,Sweden,,outgoing,Freelance project payment,0.0
b7e041d3-254b-4043-bd1a-86cafef8d83a,2025-02-07 15:30:00,15801.75,SEK,SE8902DHTY58610419863874,GB08MBAO96030343785237,,Alingsås,Island,Sigurgísliport,outgoing,Payment for invoice #3481,0.0
37b41e10-f98f-469e-a3c3-47e28d61fe7e,2025-05-11 14:10:00,15005.58,SEK,GB93VMGN88474458427943,SE8902PKJC56529381306922,,Örebro,Sweden,Karlskrona,incoming,Tax refund,0.0
86aeff3c-b7c7-4190-a0a4-4f3a5eb99d6d,2025-01-03 21:51:00,27028.84,USD,GB39ZNPS48659890916254,SE8902YIXR29588609244770,,South Kylebury,Sweden,Malmö,outgoing,Loan repayment,278207.85
8e3f876e-7166-4db2-9938-f5e00d0c651f,2025-03-18 16:03:00,13383.26,SEK,SE8902QBFU77974903239810,GB51ZFZZ95318194170414,Sweden,,Sweden,Lund,incoming,Rent transfer,0.0
39681c76-e46b-4f8c-ade9-0d545412609c,2025-01-28 10:38:00,28275.71,SEK,GB70QJDG36764749483105,SE8902GXLB05514229654020,Sweden,Norrköping,Sweden,,incoming,Payment for invoice #9749,0.0
d7e70504-51fb-4fd5-9e00-cf0ac1d43dce,2025-04-01 04:11:00,4480.26,SEK,SE8902JDLY63782567946635,GB97OGLA57377434755376,Sweden,,Germany,Neuss,outgoing,Loan repayment,0.0
86b2ccb0-fd00-488f-8b56-a92240df1fc6,2025-01-27 12:47:00,32742.06,USD,GB40FVBT50036538101187,SE8902FUAR93924916890637,Bahrain,Nancyborough,,Södertälje,incoming,Utility bill,337014.02
94d3ed00-c001-4fa7-93e1-b88d240e960d,2025-02-04 18:53:00,16613.12,SEK,SE8902BRZE40142159892187,GB98XVRM37025995151689,Sweden,,Sweden,Eskilstuna,outgoing,Utility bill,0.0
08b53ea0-e939-4dd9-8822-1b39c5b7a124,2023-01-05 06:10:00,24246.14,SEK,SE8902SNNM24012074185591,GB31XFVY30801115553226,Sweden,,Lithuania,Charlesland,incoming,Freelance project payment,0.0
86625f24-1e63-4301-b050-d0aa17df91f6,2025-05-12 01:46:00,29937.31,NOK,GB69JNUO14614895259600,SE8902UHPN71937885399066,Norway,Trinegrunn,,Luleå,incoming,Subscription fee,29428.38
c781a253-f3c4-42c7-8093-7cc43c4db837,2025-04-20 06:50:00,44388.71,SEK,SE8902XHDH97099673211691,GB90ABLE84556370100082,Sweden,,Sweden,Skellefteå,incoming,Freelance project payment,0.0
2620fdc8-c52f-4de9-a06a-83a890f267a6,2025-04-03 17:11:00,37472.0,SEK,GB62NAVP04883060726783,SE8902VAPD72818464374400,,Norrköping,Sweden,Kristianstad,outgoing,Freelance project payment,0.0
109627a6-0186-455a-af9b-6825d50c1446,2025-01-14 07:20:00,30485.92,SEK,SE8902APRX63562848993577,GB81TKHB90283838802133,Sweden,,Sweden,Karlskrona,incoming,Gift to family member,0.0
570a13ad-bf85-48b9-9768-fbf27267875a,2025-03-09 09:03:00,21363.04,SEK,SE8902OSPT65036097285857,GB14DPYT78326623861705,,,Sweden,Karlstad,incoming,Gift to family member,0.0
66f1789a-5fea-4d93-aa6c-f469ca162d27,2025-04-10 19:07:00,14953.69,SEK,SE8902TDWF15245617438533,GB69TVSS68704324827999,Sweden,Kalmar,Svalbard & Jan Mayen Islands,,outgoing,Insurance payout,0.0
88eeca4e-f880-441e-a291-023a2a08fd88,2025-01-31 09:43:00,33751.81,USD,GB91VAIC00005110221792,SE8902HLML76292022524770,,South Ronald,Sweden,Sundsvall,outgoing,Tax refund,347407.38
905971fc-d153-449c-a8eb-18aa451e6d11,2025-04-25 17:52:00,36163.17,SEK,GB19IDUG87798325252724,SE8902HAYZ30931717835549,Sweden,Kristianstad,Sweden,,outgoing,Loan repayment,0.0
8a640c2f-9368-4a75-9c3e-ecaf5bb4077b,2025-05-02 02:00:00,30926.11,SEK,GB87CHTP31021015492746,SE8902AXQM18280403499014,Sweden,,Sweden,Lund,incoming,Reimbursement for travel,0.0
59d40ba5-67b8-4a84-b506-b6a7c00b7ac3,2025-01-07 21:40:00,44909.16,SEK,SE8902QXXL08650991961519,GB37FGFN27457695503022,Sweden,,Heard Island and McDonald Islands,North Justin,outgoing,Gift to family member,0.0
c5a2d9b1-16ab-49e9-8bce-7e285d00ccfb,2025-03-05 20:18:00,34669.09,USD,GB26GHSK74467254754613,SE8902ZNRZ32368916134263,Albania,,Sweden,Uddevalla,incoming,Payment for invoice #5636,356848.94
2ff1f1e3-1354-48f5-b542-7dd1f88c4fd6,2025-04-10 15:21:00,26998.44,USD,GB53ENXG65760387566326,SE8902UOQA63786044169527,,New Patricia,Sweden,Ängelholm,outgoing,Payment for invoice #2980,277894.94
e58e7c48-2f62-4079-82ef-b726dea00adb,2025-02-15 10:12:00,1156.79,SEK,GB12WIBS25429416280537,SE8902LHWV91263359767569,,Varberg,Sweden,Borlänge,incoming,Gift to family member,0.0
214f57ab-31a2-4fbf-b5ce-1a279e5f8c98,2025-04-23 22:50:00,41531.57,SEK,SE8902IXLN09147641003463,GB43HPUY12581106429956,Sweden,Uppsala,,Jessefurt,outgoing,Gift to family member,0.0
961512c6-5096-4414-8973-bcea3aecfe68,2025-02-14 12:22:00,34901.68,SEK,SE8902PZCI77761871178523,GB65HWRE45833438449122,Sweden,Luleå,,Christopherside,outgoing,Subscription fee,0.0
64ffdfc4-c9b0-4d6d-8e6f-4d1427da92d5,2025-05-06 21:29:00,43247.62,SEK,SE8902BXQI23685027971551,GB09IGBQ88503427480992,Sweden,,Kiribati,West Jennifershire,incoming,Salary payment,0.0
36080477-88b6-47ea-bc91-cb205e1a29dd,2025-03-24 01:52:00,22828.12,SEK,GB08TKVJ33431007338574,SE8902THHW31823034276516,Sweden,Lidköping,Sweden,,outgoing,Rent transfer,0.0
f66cf296-f0fb-4d34-b886-c447a2a217e3,2025-02-04 10:28:00,20883.41,SEK,SE8902LNMM65005427787530,GB46QLLY63611484999935,,Lidköping,Sweden,Kalmar,incoming,Subscription fee,0.0
0ac0c87b-77b8-4ec7-abd9-08a9a416a3c9,2025-01-03 07:42:00,44000.94,SEK,SE8902MERM08934535145689,GB28QDAA78040000125379,,Sundsvall,Sweden,Karlskrona,incoming,Gift to family member,0.0
78bc2434-ccd5-4b63-8dc2-213165eed6cc,2025-04-12 04:30:00,41376.81,SEK,GB39NLFF42520399134904,SE8902EZER13441070597944,Sweden,,Sweden,Växjö,incoming,Tax refund,0.0
6d3a3f62-796b-4fdf-a292-c6ba2343f546,2025-05-05 12:33:00,5202.03,SEK,SE8902VMWP60739361675669,GB34CSHE62800496340117,,Uppsala,Sweden,Södertälje,outgoing,Rent transfer,0.0
3b2b7934-9acd-4013-ab6a-5e924cad7c71,2025-03-23 06:42:00,33601.04,SEK,SE8902PUTI27368119946710,GB43UZJH95893124713410,Sweden,Uddevalla,Sweden,,incoming,,0.0
773a6cba-3f28-467f-bb5e-2818dcc5c4ff,2025-05-16 09:55:00,26369.23,SEK,GB92LUNB54648556299390,SE8902XNTB41827621868449,,Kristianstad,Sweden,Varberg,incoming,Insurance payout,0.0
1c1fb0fd-01f4-4061-b8fa-26001489a33b,2025-04-21 08:20:00,37848.36,SEK,SE8902JQHT00463203687003,GB56LKRQ53331296404354,Sweden,Jönköping,,Trollhättan,incoming,Freelance project payment,0.0
d4fc8744-28a7-4528-8311-8f877cb8d21e,2025-01-30 13:05:00,35376.01,SEK,SE8902YSLL26649994554341,GB41RUYA48070505074869,Sweden,,Qatar,Mooreport,incoming,Tax refund,0.0
4bb09378-2595-4e7e-bae2-ea7866ebd33b,2025-01-14 14:21:00,32505.74,SEK,SE8902ONKL85026172925302,GB28RMBK25645100429892,,Borås,Namibia,East Mariamouth,outgoing,Salary payment,0.0
85722fd1-c155-4864-849e-3f5b3d8f7e14,2025-02-16 01:24:00,35201.18,SEK,GB93LYFX51648501914088,SE8902LUGA16653984392162,Sweden,Stockholm,,Lidingö,incoming,Salary payment,0.0
9b1cb4e0-b552-4963-9f93-585a37eabde8,2025-01-20 04:59:00,44951.35,SEK,SE8902XPKO29440306068239,GB50HMQT50165330274719,,Halmstad,Sweden,Helsingborg,incoming,Online purchase,0.0
059f7870-26db-4569-9ed0-d506a64c5302,2025-04-01 16:01:00,39914.14,SEK,SE8902EHQT53687871208531,GB14DLPF02042179832933,Sweden,,Sweden,Lidköping,incoming,Rent transfer,0.0
241b5333-3b19-4214-bd26-96c54cd4ee77,2026-02-22 05:45:00,691.47,SEK,SE8902GHSB29020078073922,GB92MWVR74708715729290,,Piteå,Finland,Ilmajoki,outgoing,,0.0
54d9d4c8-c867-4a0b-bdc0-3b1deff5a4b2,2025-10-12 20:11:00,39929.34,USD,GB12EIPE59339578682910,SE8902QQEM64469622591152,Burundi,,Sweden,Lund,outgoing,Rent transfer,410992.7
f7773497-aa14-4588-833a-5f2f4b9171e1,2025-04-05 18:08:00,12667.61,SEK,SE8902LFCU74107203362240,GB75DICF24600524400486,Sweden,,Sweden,Borås,incoming,Subscription fee,0.0
41d3c434-aae2-497d-83b2-1a355cff8282,2025-04-06 22:01:00,1899.36,SEK,SE8902WNIP57815146708414,GB63WJXG71356607652709,Sweden,Piteå,,East Julia,outgoing,Payment for invoice #1257,0.0
632a0257-4e5a-4fcc-9eee-2fa1945ea0bc,2025-01-10 17:32:00,47065.74,SEK,SE8902TKZA24932488770695,GB42DKHU18164769587077,,Falun,Sweden,Västerås,outgoing,Consulting fee,0.0
ff2d519f-d34f-4be2-bb7c-0955d2e778c5,2025-04-16 05:02:00,15201.16,SEK,SE8902SPMV06240825225975,GB91CDST03793041377120,,Kristianstad,Sweden,Östersund,incoming,Tax refund,0.0
6aa4a99b-6ebc-41dc-bed9-3cfe01591970,2025-03-07 16:52:00,44271.28,SEK,GB66OZGA27042186857947,SE8902SOSH76024453681329,Sweden,,Sweden,Kristianstad,outgoing,Gift to family member,0.0
1886571d-fff8-4ab0-8539-d9805888bb6b,2025-03-17 18:16:00,39095.11,SEK,GB05PKVR16925159672011,SE8902OUYV90192199566077,Sweden,,Sweden,Umeå,incoming,Tax refund,0.0
8363724e-c90a-4bf7-b35a-bfda3f3d9675,2025-05-07 09:36:00,23704.49,SEK,SE8902ORRS48118816092087,GB60NVBL49868655216613,Sweden,Sandviken,,Motala,incoming,Rent transfer,0.0
fb7b6814-45f1-49ec-9f12-98b2789569d5,2025-05-16 21:21:00,3281.97,SEK,GB77MIQR45647262533083,SE8902ALWE64418794375241,,Trelleborg,Sweden,Varberg,outgoing,Gift to family member,0.0
01134baa-aa37-42c8-a275-37f575b334a1,2025-05-03 14:11:00,19149.33,SEK,SE8902BQOF94784189390061,GB96ESEP58236467467160,Sweden,Norrköping,,West Janice,outgoing,Subscription fee,0.0
a16eae7e-5389-4e4f-86de-712d6b632ea7,2025-02-13 22:32:00,32326.51,SEK,SE8902VULP28317370301184,GB69BQMF42122840969604,,Norrköping,Sweden,Mölndal,outgoing,Subscription fee,0.0
946e6285-1577-4da5-871f-63db841a272c,2025-02-19 09:26:00,13181.19,SEK,SE8902WNIP57815146708414,GB77SDZW31760578593149,,Norrköping,Sweden,Helsingborg,outgoing,,0.0
867169d1-7a94-4337-aa8d-d9bac2515004,2025-03-23 16:16:00,36091.83,SEK,SE8902DAYC14364335693782,GB17DWLL11585813060928,,Helsingborg,Czech Republic,Shahfort,incoming,Payment for invoice #6575,0.0
3d777821-071b-4203-b576-4976f3e85f91,2025-04-24 12:11:00,7067.59,SEK,SE8902ZKZE03352259811045,GB04MXGZ78284687223821,,Karlstad,Sweden,Skellefteå,outgoing,,0.0
7545366f-8494-42b0-89da-d85a159c5897,2025-03-28 10:44:00,45438.64,SEK,SE8902APRX63562848993577,GB77QAZQ59234001216603,Sweden,Alingsås,Libyan Arab Jamahiriya,,incoming,Mobile recharge,0.0
52367726-97e8-4d94-aa50-5d8521c5eead,2025-01-08 07:55:00,13818.54,SEK,GB34VAXR06959490101467,SE8902YRJE25577068372391,,Östersund,Sweden,Stockholm,outgoing,,0.0
d118142c-d927-4334-a67e-0f1828fcc8fc,2025-05-07 15:02:00,31786.97,SEK,SE8902XIIY68366812613028,GB61CVMN12139493348403,Sweden,Karlskoga,Estonia,,outgoing,Consulting fee,0.0
ab7e830a-f030-4a38-a11b-fb786d4ed963,2025-04-06 21:34:00,20177.18,SEK,SE8902GKEP38370221536247,GB51WHJC45488018540992,Sweden,Borlänge,Sweden,,incoming,Reimbursement for travel,0.0
bef6921b-3d36-4555-8bd4-e7848f18fd82,2025-03-22 21:37:00,6311.05,SEK,SE8902LIKB41550652178852,GB82JQJM81516629873010,,Borlänge,Lesotho,West Carrieton,incoming,Mobile recharge,0.0
14458709-fa32-4862-b840-885ab99a5286,2025-05-12 16:53:00,37316.94,SEK,SE8902AQCO44387324377348,GB52WTSN29712874689257,Sweden,,Sweden,Borlänge,outgoing,Payment for invoice #8241,0.0
610e3429-d467-484f-bf28-bc9547d546fb,2025-03-19 15:41:00,8363.43,SEK,GB78LIRY05626463003864,SE8902JDLY63782567946635,Sweden,,Sweden,Jönköping,outgoing,Freelance project payment,0.0
4a899985-414d-406b-bf3c-d7550d250b4e,2025-05-14 12:29:00,11117.4,SEK,SE8902GXLB05514229654020,GB61ZVJH63668925618250,,Nyköping,Sweden,Helsingborg,outgoing,,0.0
1c5ebb7f-d7e9-43fc-ba03-6a551268dca7,2025-03-19 05:01:00,3472.14,USD,GB69NKDC08658743189192,SE8902OILP02531246077432,Bahamas,New Mariah,,Borås,outgoing,Reimbursement for travel,35738.74
11e49ca2-1caa-44a1-8316-ba1b6f5a1410,2025-04-27 14:07:00,18944.86,SEK,GB24TYNT67983566248774,SE8902MCFO49095808464569,Sweden,Ängelholm,,Göteborg,incoming,Freelance project payment,0.0
e4719cc4-d0f1-45cb-b66c-711b9f772dba,2025-04-04 08:15:00,28295.06,SEK,SE8902SVEX40095531093926,GB70FEOI55255831379173,Sweden,,Sweden,Södertälje,incoming,Consulting fee,0.0
e653447d-cd81-42df-8117-cf2d5d917413,2025-02-19 09:31:00,22575.64,SEK,SE8902WJDM26526890895791,GB19HKQC31478857170664,Sweden,Sandviken,,Sulkava,outgoing,Rent transfer,0.0
314b808b-ab42-4e86-a451-871bf969eb43,2025-04-15 14:23:00,48134.64,SEK,SE8902PFUA65955298845159,GB85HBNH63983596325315,Sweden,Örnsköldsvik,Bermuda,,incoming,Utility bill,0.0
6239bd53-6c3b-4259-b4ff-876d0e9b0242,2025-02-24 12:34:00,18054.6,USD,GB52GFGW80074813887909,SE8902STMW83870980133580,,Port Stephanie,Sweden,Norrköping,outgoing,Loan repayment,185836.0
9f8fd760-1e9d-4168-8a58-5977571cb8dd,2025-03-26 17:58:00,5870.43,SEK,SE8902IOUR73096302679146,GB62CQXI03757381289553,Sweden,Gävle,Cameroon,,incoming,Freelance project payment,0.0
fa7bf8f7-09d0-4c58-8e1c-be2f5bb14283,2025-03-31 08:53:00,44443.67,SEK,SE8902IMEB42197421849807,GB54ZTJD29501696705756,Sweden,Lund,,Alingsås,outgoing,Subscription fee,0.0
086e694f-63ca-4165-b670-64ad5ba416c4,2025-03-17 09:45:00,45240.92,SEK,GB55CVCY75672505434040,SE8902OBNT50973876422839,Sweden,Varberg,,Umeå,outgoing,Tax refund,0.0
71ddf44e-efc2-40da-a19c-0b6d74b566b9,2025-01-10 20:30:00,41360.96,USD,GB66FGJF69620416093033,SE8902LKRM96767797463197,Iran,,Sweden,Sandviken,incoming,Salary payment,425728.36
2dd7f631-cc60-4989-997d-a6d245f41eae,2025-02-17 10:53:00,47324.73,USD,GB83KTPV70713165109264,SE8902HFSR53083572903940,French Polynesia,Cindychester,Sweden,,incoming,Reimbursement for travel,487113.45
a3bf472a-e0c0-4649-99d9-dc79955b85ff,2025-01-09 17:37:00,17739.43,SEK,SE8902BPMW61406251979814,GB73TWLV37011281862922,Sweden,Lund,,Motala,outgoing,Freelance project payment,0.0
da755851-b5a1-4bc1-8e7d-bc44ebebee19,2025-05-18 12:08:00,49651.76,SEK,GB62CFVT88294654426211,SE8902NOXD78517742994470,Sweden,,Sweden,Södertälje,outgoing,Rent transfer,0.0
081bb2ea-1205-40bf-91a7-f8a61a83758f,2025-03-21 21:01:00,18950.68,SEK,SE8902UWHJ79819805055119,GB97EXEO26299252094877,Sweden,Lidköping,,Lake Mark,outgoing,Subscription fee,0.0
40c5c16b-9d83-4397-adaf-752d3d468e68,2025-04-04 20:11:00,44042.85,SEK,SE8902CAYR28184400854269,GB43SFZC21566188445138,Sweden,,Sweden,Uppsala,incoming,Payment for invoice #2452,0.0
f01ab4af-2661-47d5-8fbf-0e5a541775d8,2025-02-04 03:22:00,22019.65,SEK,GB39DRGR69073831686091,SE8902ASEU46374988626527,Sweden,Nyköping,Sweden,,incoming,Mobile recharge,0.0
29ff4db6-01b8-4bfe-b86f-48044cebc2e7,2025-04-27 14:38:00,47734.84,SEK,GB27RHWO15738417148154,SE8902GQAF56677712799125,Sweden,Luleå,Sweden,,incoming,Freelance project payment,0.0
6ed7f011-b0bc-4d38-b904-8d28d0244f60,2025-04-08 18:04:00,16473.51,SEK,SE8902FGVS05404234689422,GB90CPRU11420752008615,Sweden,Sandviken,,Halmstad,outgoing,Gift to family member,0.0
61275707-6ec5-428f-bd4e-29c4eaa93163,2025-01-27 07:00:00,25064.75,SEK,SE8902NQVT00867426002134,GB45PGFD35155938444972,Sweden,Gävle,Monaco,,outgoing,Gift to family member,0.0
